SINIESTRO,LAT,LON,TIPOVEH,ANIO,MES,HORA,ESTADO,CIUDAD,_archivo,lat,lon,tipoveh,moto
6066528,22.2539986,-97.8542029,Auto,2020,DICIEMBRE,10,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2539986,-97.8542029,AUTO,False
6066293,22.2755070,-97.8742089,Auto,2020,DICIEMBRE,11,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.275507,-97.8742089,AUTO,False
6066584,22.2536148,-97.8532458,CamiÃ³n,2020,DICIEMBRE,12,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2536148,-97.8532458,CAMIA3N,False
6066378,22.3028698,-97.8806250,Auto,2020,DICIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.3028698,-97.880625,AUTO,False
6065946,22.3315024,-97.8860516,CamiÃ³n Ligero,2020,DICIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.3315024,-97.8860516,CAMIA3N LIGERO,False
6066928,23.7599967,-99.1484807,CamiÃ³n,2020,DICIEMBRE,14,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Diciembre_2020.csv,23.7599967,-99.1484807,CAMIA3N,False
6066994,22.2285987,-97.8468692,Auto,2020,DICIEMBRE,18,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2285987,-97.8468692,AUTO,False
6067124,22.2630209,-97.8448654,Auto,2020,DICIEMBRE,19,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2630209,-97.8448654,AUTO,False
6067131,22.2532301,-97.8545539,Auto,2020,DICIEMBRE,20,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2532301,-97.8545539,AUTO,False
6066177,22.2525260,-97.8758606,Auto,2020,DICIEMBRE,23,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.252526,-97.8758606,AUTO,False
6066179,22.2475548,-97.8776544,Auto,2020,DICIEMBRE,0,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2475548,-97.8776544,AUTO,False
6067625,23.7504079,-99.1421738,Auto,2020,DICIEMBRE,9,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Diciembre_2020.csv,23.7504079,-99.1421738,AUTO,False
6067458,22.4609388,-97.9672718,Auto,2020,DICIEMBRE,9,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.4609388,-97.9672718,AUTO,False
6067901,22.2404737,-97.8357431,CamiÃ³n,2020,DICIEMBRE,10,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2404737,-97.8357431,CAMIA3N,False
6067807,22.3047225,-97.8835305,Auto,2020,DICIEMBRE,10,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.3047225,-97.8835305,AUTO,False
6067171,23.7502866,-99.1562530,Auto,2020,DICIEMBRE,10,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Diciembre_2020.csv,23.7502866,-99.156253,AUTO,False
6067822,23.7340952,-99.1368960,\N,2020,DICIEMBRE,12,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Diciembre_2020.csv,23.7340952,-99.136896,\N,False
6068108,22.2457259,-97.8551281,Auto,2020,DICIEMBRE,13,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2457259,-97.8551281,AUTO,False
6067846,22.2644031,-97.8434281,Auto,2020,DICIEMBRE,14,TAMAULIPAS,VICTORIA,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2644031,-97.8434281,AUTO,False
6067192,22.2125473,-97.8557415,Auto,2020,DICIEMBRE,14,TAMAULIPAS,TAMPICO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2125473,-97.8557415,AUTO,False
6068247,22.2904002,-97.8466886,Auto,2020,DICIEMBRE,22,TAMAULIPAS,CIUDAD MADERO,Seguridad_Vial_concatenado_Diciembre_2020.csv,22.2904002,-97.8466886,AUTO,False
5610502,25.896959,-97.497958,Auto,2020,ENERO,1,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.896959,-97.497958,AUTO,False
5611175,25.874370,-97.475842,Auto,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.87437,-97.475842,AUTO,False
5611176,25.887865,-97.501478,Auto,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.887865,-97.501478,AUTO,False
5611460,25.865629,-97.502425,Auto,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.865629,-97.502425,AUTO,False
5611575,25.876321,-97.502502,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.876321,-97.502502,AUTO,False
5612471,25.882542,-97.553290,CamiÃ³n,2020,ENERO,10,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.882542,-97.55329,CAMIA3N,False
5612495,25.873386,-97.505620,CamiÃ³n Ligero,2020,ENERO,10,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.873386,-97.50562,CAMIA3N LIGERO,False
5613132,25.835059,-97.433043,CamiÃ³n,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.835059,-97.433043,CAMIA3N,False
5613358,25.852883,-97.506380,CamiÃ³n,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.852883,-97.50638,CAMIA3N,False
5613361,25.868747,-97.503740,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.868747,-97.50374,AUTO,False
5613447,25.688369,-97.561468,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.688369,-97.561468,AUTO,False
5614031,25.874370,-97.475842,Auto,2020,ENERO,8,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.87437,-97.475842,AUTO,False
5614506,25.858311,-97.488021,CamiÃ³n,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.858311,-97.488021,CAMIA3N,False
5614769,25.870844,-97.498592,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.870844,-97.498592,AUTO,False
5617175,25.863236,-97.471504,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.863236,-97.471504,AUTO,False
5619886,25.875270,-97.494818,CamiÃ³n Ligero,2020,ENERO,11,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.87527,-97.494818,CAMIA3N LIGERO,False
5620335,25.840362,-97.535255,Auto,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.840362,-97.535255,AUTO,False
5622009,25.852951,-97.505482,Auto,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.852951,-97.505482,AUTO,False
5622108,25.849220,-97.506628,CamiÃ³n,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.84922,-97.506628,CAMIA3N,False
5622186,0.000000,0.000000,CamiÃ³n,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,CAMIA3N,False
5622296,25.853464,-97.505362,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.853464,-97.505362,AUTO,False
5622334,25.855220,-97.505511,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.85522,-97.505511,AUTO,False
5622526,25.876187,-97.516243,Auto,2020,ENERO,17,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.876187,-97.516243,AUTO,False
5624396,25.858745,-97.469801,CamiÃ³n,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.858745,-97.469801,CAMIA3N,False
5628159,25.857930,-97.505556,CamiÃ³n Ligero,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.85793,-97.505556,CAMIA3N LIGERO,False
5629460,25.861103,-97.503587,Auto,2020,ENERO,17,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.861103,-97.503587,AUTO,False
5630509,25.865933,-97.502355,Auto,2020,ENERO,11,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.865933,-97.502355,AUTO,False
5631019,25.854479,-97.509102,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.854479,-97.509102,AUTO,False
5632533,25.868361,-97.486025,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.868361,-97.486025,AUTO,False
5632569,25.889518,-97.558015,CamiÃ³n,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.889518,-97.558015,CAMIA3N,False
5632672,0.000000,0.000000,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,AUTO,False
5632848,0.000000,0.000000,Auto,2020,ENERO,17,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,AUTO,False
5634348,25.877698,-97.516518,Auto,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.877698,-97.516518,AUTO,False
5634706,25.843426,-97.442234,CamiÃ³n,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.843426,-97.442234,CAMIA3N,False
5635672,25.856977,-97.483067,CamiÃ³n,2020,ENERO,9,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.856977,-97.483067,CAMIA3N,False
5635777,25.831995,-97.532613,Auto,2020,ENERO,10,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.831995,-97.532613,AUTO,False
5635887,25.832336,-97.476819,CamiÃ³n,2020,ENERO,11,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.832336,-97.476819,CAMIA3N,False
5636482,25.849109,-97.506707,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.849109,-97.506707,AUTO,False
5637094,25.871166,-97.504119,Auto,2020,ENERO,22,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.871166,-97.504119,AUTO,False
5637613,25.881513,-97.516639,Auto,2020,ENERO,11,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.881513,-97.516639,AUTO,False
5638012,25.836472,-97.470324,CamiÃ³n,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.836472,-97.470324,CAMIA3N,False
5640234,25.854338,-97.496034,CamiÃ³n,2020,ENERO,11,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.854338,-97.496034,CAMIA3N,False
5640497,25.862576,-97.519844,CamiÃ³n,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.862576,-97.519844,CAMIA3N,False
5640660,25.860713,-97.518564,CamiÃ³n,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.860713,-97.518564,CAMIA3N,False
5643529,25.879796,-97.546214,Auto,2020,ENERO,6,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.879796,-97.546214,AUTO,False
5644741,25.871177,-97.501594,Auto,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.871177,-97.501594,AUTO,False
5621334,25.877232,-97.497331,Auto,2020,ENERO,9,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.877232,-97.497331,AUTO,False
5645800,25.874370,-97.475842,CamiÃ³n,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.87437,-97.475842,CAMIA3N,False
5645957,0.000000,0.000000,CamiÃ³n,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,CAMIA3N,False
5647359,0.000000,0.000000,Auto,2020,ENERO,9,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,AUTO,False
5647905,25.896959,-97.497958,Auto,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.896959,-97.497958,AUTO,False
5647619,25.874370,-97.475842,Auto,2020,ENERO,21,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.87437,-97.475842,AUTO,False
5649429,25.761945,-97.544053,CamiÃ³n,2020,ENERO,12,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.761945,-97.544053,CAMIA3N,False
5649537,25.805568,-97.522698,CamiÃ³n,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.805568,-97.522698,CAMIA3N,False
5651031,25.868331,-97.518254,Auto,2020,ENERO,7,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.868331,-97.518254,AUTO,False
5651037,25.862285,-97.523259,Auto,2020,ENERO,7,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.862285,-97.523259,AUTO,False
5652221,25.871488,-97.487206,CamiÃ³n,2020,ENERO,14,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.871488,-97.487206,CAMIA3N,False
5652507,25.806220,-97.526215,CamiÃ³n,2020,ENERO,16,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.80622,-97.526215,CAMIA3N,False
5652537,25.870867,-97.518254,Auto,2020,ENERO,17,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.870867,-97.518254,AUTO,False
5653982,0.000000,0.000000,Auto,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,0.0,0.0,AUTO,False
5653988,25.823630,-97.524833,CamiÃ³n,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.82363,-97.524833,CAMIA3N,False
5654187,25.826756,-97.502715,CamiÃ³n,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.826756,-97.502715,CAMIA3N,False
5654297,25.823301,-97.502311,Auto,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.823301,-97.502311,AUTO,False
5654603,25.811205,-97.520134,CamiÃ³n Ligero,2020,ENERO,15,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.811205,-97.520134,CAMIA3N LIGERO,False
5656462,25.864053,-97.480292,Auto,2020,ENERO,18,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.864053,-97.480292,AUTO,False
5658580,25.858914,-97.515460,CamiÃ³n Ligero,2020,ENERO,21,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.858914,-97.51546,CAMIA3N LIGERO,False
5659442,25.877099,-97.499454,Auto,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.877099,-97.499454,AUTO,False
5659391,25.836479,-97.541408,CamiÃ³n Ligero,2020,ENERO,13,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.836479,-97.541408,CAMIA3N LIGERO,False
5660079,25.853069,-97.519668,Auto,2020,ENERO,17,TAMAULIPAS,MATAMOROS,Seguridad_Vial_concatenado_Enero_2020.csv,25.853069,-97.519668,AUTO,False
5612280,27.462580,-99.565966,CamiÃ³n,2020,ENERO,7,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.46258,-99.565966,CAMIA3N,False
5613081,27.413523,-99.538419,Auto,2020,ENERO,13,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.413523,-99.538419,AUTO,False
5613584,27.445662,-99.496985,Auto,2020,ENERO,18,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.445662,-99.496985,AUTO,False
5614098,27.473060,-99.517334,Auto,2020,ENERO,11,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.47306,-99.517334,AUTO,False
5616255,27.859621,-99.931086,CamiÃ³n Ligero,2020,ENERO,11,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.859621,-99.931086,CAMIA3N LIGERO,False
5616844,27.482788,-99.513310,Auto,2020,ENERO,13,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.482788,-99.51331,AUTO,False
5618206,27.473764,-99.511235,Auto,2020,ENERO,10,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.473764,-99.511235,AUTO,False
5618276,27.463172,-99.518559,CamiÃ³n,2020,ENERO,11,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.463172,-99.518559,CAMIA3N,False
5618507,27.474413,-99.529725,Auto,2020,ENERO,12,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.474413,-99.529725,AUTO,False
5619071,27.543973,-99.612002,\N,2020,ENERO,17,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.543973,-99.612002,\N,False
5619905,27.462617,-99.565776,CamiÃ³n,2020,ENERO,10,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.462617,-99.565776,CAMIA3N,False
5620939,27.540937,-99.574798,Auto,2020,ENERO,18,TAMAULIPAS,NUEVO LAREDO,Seguridad_Vial_concatenado_Enero_2020.csv,27.540937,-99.574798,AUTO,False
