,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8948b159c87ffff,0.0,0.0,4.0,1.0,1.0,0.0
8948b159c8fffff,0.0,0.0,1.0,1.0,0.0,1.0
8948b159ca3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159ca7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159cabffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159cafffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159cb3ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159cb7ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159cbbffff,3.0,0.0,0.0,0.0,0.0,1.0
8948b159cc7ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159ccbffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159ccfffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159d03ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159d13ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159d33ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d37ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d4bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d53ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159d5bffff,12.0,0.0,3.0,1.0,0.0,0.0
8948b159d63ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d77ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159d7bffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d83ffff,0.0,0.0,1.0,0.0,0.0,0.0
8948b159d87ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159d8bffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159d97ffff,5.0,0.0,0.0,0.0,0.0,0.0
8948b159d9bffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159da7ffff,3.0,0.0,1.0,1.0,0.0,0.0
8948b159dabffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159dafffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159db3ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159dbbffff,2.0,0.0,1.0,0.0,1.0,1.0
8948b159dc3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159dc7ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159dcfffff,6.0,0.0,5.0,1.0,0.0,1.0
8948b159dd3ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159e03ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159e07ffff,14.0,0.0,0.0,0.0,0.0,0.0
8948b159e0fffff,12.0,0.0,4.0,2.0,1.0,0.0
8948b159e13ffff,9.0,0.0,0.0,0.0,0.0,0.0
8948b159e17ffff,2.0,0.0,0.0,0.0,0.0,0.0
8948b159e1bffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159e23ffff,0.0,0.0,0.0,0.0,0.0,0.0
8948b159e27ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159e2bffff,4.0,0.0,0.0,0.0,0.0,0.0
8948b159e2fffff,7.0,0.0,0.0,0.0,0.0,0.0
8948b159e33ffff,8.0,0.0,2.0,0.0,1.0,0.0
8948b159e37ffff,1.0,0.0,0.0,0.0,0.0,0.0
8948b159e3bffff,0.0,0.0,2.0,0.0,0.0,0.0
8948b159e43ffff,0.0,0.0,0.0,0.0,0.0,1.0
8948b159e47ffff,0.0,0.0,2.0,0.0,1.0,0.0
8948b159e4bffff,3.0,0.0,4.0,0.0,0.0,2.0
