,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
89499b19a13ffff,11.0,1.0,13.0,2.0,0.0,2.0
89499b19a17ffff,12.0,0.0,0.0,0.0,0.0,0.0
89499b19a1bffff,5.0,0.0,0.0,0.0,0.0,0.0
89499b19a23ffff,17.0,0.0,10.0,0.0,3.0,0.0
89499b19a27ffff,6.0,1.0,9.0,1.0,5.0,0.0
89499b19a2bffff,31.0,1.0,10.0,0.0,3.0,0.0
89499b19a2fffff,16.0,0.0,26.0,0.0,5.0,1.0
89499b19a33ffff,17.0,0.0,8.0,1.0,1.0,1.0
89499b19a37ffff,11.0,0.0,4.0,2.0,0.0,0.0
89499b19a3bffff,13.0,0.0,7.0,0.0,4.0,1.0
89499b19a43ffff,3.0,1.0,0.0,0.0,0.0,0.0
89499b19a47ffff,7.0,0.0,0.0,0.0,0.0,0.0
89499b19a4bffff,3.0,0.0,3.0,1.0,2.0,0.0
89499b19a4fffff,6.0,0.0,4.0,2.0,0.0,1.0
89499b19a53ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19a57ffff,4.0,0.0,2.0,2.0,0.0,1.0
89499b19a5bffff,0.0,0.0,0.0,0.0,0.0,1.0
89499b19a63ffff,18.0,1.0,6.0,1.0,3.0,1.0
89499b19a67ffff,17.0,0.0,2.0,0.0,0.0,0.0
89499b19a6bffff,35.0,0.0,17.0,2.0,3.0,1.0
89499b19a6fffff,18.0,0.0,16.0,0.0,2.0,0.0
89499b19a73ffff,6.0,0.0,3.0,1.0,0.0,0.0
89499b19a77ffff,11.0,0.0,3.0,1.0,2.0,0.0
89499b19a7bffff,49.0,0.0,21.0,9.0,7.0,1.0
89499b19a83ffff,0.0,0.0,1.0,0.0,0.0,1.0
89499b19a87ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19a8bffff,0.0,0.0,0.0,0.0,0.0,0.0
89499b19a8fffff,2.0,0.0,1.0,1.0,0.0,0.0
89499b19a97ffff,3.0,0.0,2.0,0.0,2.0,0.0
89499b19a9bffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19aa3ffff,6.0,0.0,3.0,1.0,1.0,0.0
89499b19aa7ffff,2.0,0.0,4.0,1.0,1.0,0.0
89499b19aabffff,9.0,0.0,9.0,2.0,0.0,0.0
89499b19aafffff,12.0,0.0,6.0,0.0,4.0,1.0
89499b19ab3ffff,4.0,0.0,2.0,1.0,0.0,0.0
89499b19ab7ffff,17.0,0.0,7.0,0.0,2.0,1.0
89499b19abbffff,5.0,0.0,5.0,0.0,1.0,0.0
89499b19ac3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19ac7ffff,2.0,0.0,0.0,0.0,0.0,1.0
89499b19acbffff,6.0,0.0,3.0,0.0,3.0,0.0
89499b19acfffff,4.0,0.0,1.0,0.0,0.0,0.0
89499b19ad3ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19ad7ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19adbffff,4.0,0.0,3.0,0.0,0.0,0.0
89499b19b07ffff,3.0,0.0,1.0,0.0,0.0,1.0
89499b19b0bffff,1.0,0.0,1.0,0.0,0.0,0.0
89499b19b0fffff,5.0,0.0,0.0,0.0,0.0,0.0
89499b19b13ffff,5.0,0.0,2.0,1.0,0.0,0.0
89499b19b17ffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19b1bffff,1.0,0.0,1.0,0.0,0.0,0.0
89499b19b2bffff,11.0,0.0,10.0,0.0,2.0,0.0
89499b19b3bffff,8.0,0.0,9.0,0.0,6.0,1.0
89499b19b43ffff,10.0,0.0,6.0,1.0,2.0,0.0
89499b19b47ffff,2.0,0.0,3.0,1.0,2.0,0.0
89499b19b4bffff,14.0,0.0,4.0,0.0,1.0,0.0
89499b19b4fffff,8.0,0.0,5.0,0.0,0.0,0.0
89499b19b53ffff,11.0,0.0,8.0,5.0,2.0,0.0
89499b19b57ffff,1.0,0.0,0.0,0.0,0.0,0.0
89499b19b5bffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b19b63ffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b19b67ffff,3.0,0.0,0.0,0.0,0.0,1.0
89499b19b6bffff,4.0,0.0,0.0,0.0,0.0,0.0
89499b19b6fffff,2.0,0.0,0.0,0.0,0.0,0.0
89499b19b73ffff,3.0,0.0,0.0,0.0,0.0,0.0
89499b19b77ffff,5.0,0.0,0.0,0.0,0.0,0.0
89499b19b7bffff,12.0,0.0,1.0,0.0,1.0,0.0
89499b19b83ffff,6.0,0.0,1.0,0.0,0.0,1.0
89499b19b87ffff,3.0,0.0,5.0,1.0,1.0,0.0
