,axa,axa_moto,atus_ksi,atus_vru,atus_moto,fis_hom
8a48b06966d7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b06966effff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069674ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696757fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0696767fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069676ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069678ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696a9ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b0696acffff,1.0,0.0,1.0,1.0,0.0,0.0
8a48b06985b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b0698cb7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a007fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069a117fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069a207fff,0.0,0.0,8.0,0.0,0.0,0.0
8a48b069a237fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a3affff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069a437fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a487fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069a4a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a587fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a59ffff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a5b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069a707fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069a847fff,0.0,0.0,0.0,0.0,0.0,1.0
8a48b069a90ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069b747fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069b74ffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069c487fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069c4cffff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069c597fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069c737fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e017fff,2.0,0.0,0.0,0.0,0.0,0.0
8a48b069e027fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e037fff,4.0,0.0,1.0,1.0,0.0,2.0
8a48b069e0a7fff,0.0,0.0,0.0,0.0,0.0,0.0
8a48b069e0b7fff,1.0,0.0,0.0,0.0,0.0,0.0
8a48b069e157fff,3.0,0.0,0.0,0.0,0.0,0.0
8a48b069e167fff,2.0,0.0,10.0,0.0,1.0,1.0
8a48b069e18ffff,6.0,0.0,4.0,0.0,2.0,0.0
