UNIDAD,FECHA DE INICIO,AÑO,DELITO,MODALIDAD,MUNICIPIO_HECHO,LATITUD,LONGITUD,lat,lon,geo_ok,urbano,en_rect,ciudad_std
UNIDAD TAMPICO 2A.,05/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.27324717996481,-97.88659582506068,22.27324717996481,-97.88659582506068,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,05/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.233055684032543,-97.86403120883745,22.233055684032543,-97.86403120883745,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,05/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.217555058206127,-97.85144491728414,22.217555058206127,-97.85144491728414,True,True,True,TAMPICO
UNIDAD TAMPICO 4,05/10/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.240641,-97.86684,22.240641,-97.86684,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,05/10/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.25042118360429,-97.8669364401282,22.25042118360429,-97.8669364401282,True,True,True,TAMPICO
UNIDAD TAMPICO 4,05/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.319175,97.89391,22.319175,-97.89391,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,05/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.311376238142422,-97.86228342569935,22.311376238142422,-97.86228342569936,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/01/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.23609010242124,-97.86343613699529,22.23609010242124,-97.86343613699528,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.218316742691833,-97.858018424886,22.21831674269184,-97.858018424886,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.21918326877053,-97.85332067322615,22.21918326877053,-97.85332067322616,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,06/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.219635659165046,-97.86155431548023,22.219635659165046,-97.86155431548023,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,06/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.21437430991022,-97.85494037841364,22.21437430991022,-97.85494037841364,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,06/05/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.31047,97.86681,22.31047,-97.86681,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,06/06/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.21437566675605,-97.85241854241279,22.21437566675605,-97.8524185424128,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,06/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.19164691811624,-97.82455958986347,22.19164691811624,-97.82455958986348,True,False,True,TAMPICO
UNIDAD TAMPICO 1A.,06/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.307802242621257,-97.8811718803795,22.307802242621257,-97.8811718803795,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.263370796152905,-97.87535634213839,22.263370796152905,-97.8753563421384,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.3031059,97.8588613,22.3031059,-97.8588613,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.261898904900733,-97.86120846973405,22.261898904900733,-97.86120846973404,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/07/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.252079346673696,-97.85884921659282,22.252079346673696,-97.85884921659282,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/07/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.22580068510429,-97.86060780286792,22.22580068510429,-97.86060780286792,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/08/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.216877266951624,-97.85648772470523,22.216877266951624,-97.85648772470525,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/08/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.217631874897418,-97.85889205833601,22.217631874897418,-97.858892058336,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/08/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.250107016780714,-97.8645161724851,22.25010701678072,-97.8645161724851,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/09/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.2535851,-97.861590,22.2535851,-97.86159,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,06/09/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.2940443,-97.8465421,22.2940443,-97.8465421,True,False,True,TAMPICO
UNIDAD TAMPICO 3A.,06/10/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.238878379177198,-97.86662027357774,22.2388783791772,-97.86662027357774,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,06/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.23828622504084,-97.86112721904685,22.23828622504084,-97.86112721904684,True,True,True,TAMPICO
UNIDAD TAMPICO 4,06/11/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.299319,-97.89045,22.299319,-97.89045,True,True,True,TAMPICO
UNIDAD TAMPICO 4,06/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.22409,-97.90803,22.22409,-97.90803,True,False,True,TAMPICO
UNIDAD TAMPICO 4,06/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.305053,-97.85274,22.305053,-97.85274,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.253987607325307,-97.87618335203902,22.253987607325307,-97.87618335203902,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,06/12/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.235841880281505,-97.86826313300128,22.235841880281505,-97.86826313300128,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/01/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.242921469261585,-97.86710057399051,22.242921469261585,-97.86710057399053,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.267117088547256,-97.87100918028888,22.267117088547256,-97.87100918028888,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.311343,-97.856923,22.311343,-97.856923,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.227469695093607,-97.86230564117432,22.227469695093607,-97.86230564117432,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.297081573951736,-97.88982776401186,22.297081573951736,-97.88982776401186,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.314024309446005,-97.86843718140445,22.314024309446005,-97.86843718140445,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.246414744796006,-97.8728896379471,22.24641474479601,-97.8728896379471,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/02/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.252567005641414,-97.85872220993043,22.252567005641414,-97.85872220993043,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/03/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.226422753497683,-97.89557721004259,22.226422753497683,-97.8955772100426,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/06/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.252081,97.8611609,22.252081,-97.8611609,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21224714699555,-97.85495597427072,22.21224714699555,-97.85495597427072,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21628306368524,-97.86215914856227,22.21628306368524,-97.86215914856228,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/06/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.23476948877082,-97.86801785189324,22.23476948877082,-97.86801785189324,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.214573484289826,-97.85946639197994,22.214573484289826,-97.85946639197994,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/08/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.214134436114634,-97.85703126460527,22.21413443611464,-97.85703126460528,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,07/08/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.213833123668614,-97.85434032290163,22.21383312366861,-97.85434032290163,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/09/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.231968654463742,-97.86026596326785,22.231968654463746,-97.86026596326784,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.21311784349042,-97.85404045654536,22.21311784349042,-97.85404045654536,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/12/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.229596087948785,-97.86587267873597,22.229596087948785,-97.86587267873595,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/12/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.227443392037927,-97.86500311020603,22.227443392037927,-97.86500311020605,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/12/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.225254112239387,-97.84894820573251,22.225254112239387,-97.84894820573253,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,07/12/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.25262264135216,-97.85877557669144,22.25262264135216,-97.85877557669144,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.30285731934391,-97.86029747350894,22.30285731934391,-97.86029747350894,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.271350426245007,-97.85833390945743,22.271350426245007,-97.85833390945744,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,07/12/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.327176922673953,-97.87035695892276,22.32717692267396,-97.87035695892276,True,False,True,TAMPICO
ATENCION INMEDIATA DE CIUDAD MADERO,07/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.24776667558727,-97.83640167946787,22.24776667558727,-97.83640167946788,True,False,True,TAMPICO
UNIDAD TAMPICO 1A.,08/01/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.298601387536877,-97.85191286536764,22.29860138753688,-97.85191286536764,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/01/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.25262980065663,-97.8587380877786,22.25262980065663,-97.8587380877786,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/01/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.301764846922516,-97.85952038949893,22.30176484692252,-97.85952038949893,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/01/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.298357278551393,-97.8951189466339,22.2983572785514,-97.8951189466339,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.31072610885546,-97.88432121276855,22.31072610885546,-97.88432121276855,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.313001743788405,-97.88219245254481,22.313001743788405,-97.8821924525448,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.255165768937292,-97.86740736014397,22.25516576893729,-97.86740736014396,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/03/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.315735478357222,-97.87902601850384,22.315735478357222,-97.87902601850384,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/04/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.21521977843088,-97.85737834000554,22.21521977843088,-97.85737834000554,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/04/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.314855122807703,-97.88397789001465,22.314855122807703,-97.88397789001463,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/04/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.215558843480274,-97.85632956489786,22.21555884348028,-97.85632956489786,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,08/05/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.310329052758483,-97.87563439508986,22.310329052758483,-97.87563439508986,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/05/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.278707220038115,-97.87887096405031,22.278707220038115,-97.87887096405032,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.220174767884146,-97.86440849304199,22.220174767884146,-97.864408493042,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.228438019731016,-97.86887168884279,22.228438019731016,-97.8688716888428,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,08/06/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.214370236521905,-97.85567090420041,22.214370236521905,-97.8556709042004,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,08/06/2022,2022.0,HOMICIDIO,CULPOSO,TAMPICO,22.212412212604104,-97.85448103799317,22.212412212604104,-97.85448103799315,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.248933101714478,-97.87014133535139,22.24893310171448,-97.8701413353514,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/07/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.228231692642275,-97.89181932806969,22.228231692642275,-97.89181932806969,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/07/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.225880386735497,-97.84842118620875,22.225880386735497,-97.84842118620875,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/09/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.253848,-97.87616,22.253848,-97.87616,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/09/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.297091,-97.88990,22.297091,-97.8899,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.22031392518689,-97.85126484214976,22.22031392518689,-97.85126484214976,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,08/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.212249850186875,-97.8520406212527,22.212249850186875,-97.8520406212527,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,08/10/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.21660515657161,-97.8660575395201,22.21660515657161,-97.8660575395201,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/10/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.26590,97.86872,22.2659,-97.86872,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/11/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.31402,-97.85135,22.31402,-97.85135,True,True,True,TAMPICO
UNIDAD TAMPICO 4,08/11/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.30743,-97.88142,22.30743,-97.88142,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,08/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.217151346338067,-97.85543113946916,22.217151346338067,-97.85543113946916,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,08/12/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.31152,97.85616,22.31152,-97.85616,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,08/12/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.277386798363086,-97.85250409898009,22.27738679836309,-97.85250409898008,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/01/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.234617139939104,-97.85720348909864,22.234617139939104,-97.85720348909864,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/01/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.2524229102663,-97.8587558087811,22.2524229102663,-97.8587558087811,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/01/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.219497729176233,-97.8479024069009,22.21949772917624,-97.8479024069009,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,09/02/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.326280376273253,-97.88209216767206,22.326280376273253,-97.88209216767206,True,False,True,TAMPICO
UNIDAD TAMPICO 2A.,09/03/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.31253084106745,-97.87212554760413,22.31253084106745,-97.87212554760411,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,09/03/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.293097022244627,-97.88723945617677,22.293097022244627,-97.88723945617676,True,True,True,TAMPICO
UNIDAD CIUDAD MADERO 1A.,09/04/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.253520262266978,-97.8269648551941,22.25352026226697,-97.8269648551941,True,False,True,TAMPICO
UNIDAD TAMPICO 2A.,09/04/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.33358965392221,-97.86395040179245,22.33358965392221,-97.86395040179244,True,False,True,TAMPICO
UNIDAD TAMPICO 2A.,09/04/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.224331062798008,-97.86035958559005,22.224331062798008,-97.86035958559005,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,09/04/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.30784981201513,-97.86722160334038,22.30784981201513,-97.86722160334038,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,09/05/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.248906280196273,-97.86796864413986,22.24890628019628,-97.86796864413986,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,09/06/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.216973536848133,-97.8475331801959,22.216973536848133,-97.8475331801959,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.21156462646777,-97.85198180707181,22.21156462646777,-97.8519818070718,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.29747894774152,-97.9019930118172,22.29747894774152,-97.9019930118172,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/06/2023,2023.0,HOMICIDIO,CULPOSO,TAMPICO,22.28944363398378,-97.89563659429552,22.28944363398378,-97.89563659429552,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/07/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.21707584838355,-97.85751815340414,22.21707584838355,-97.85751815340414,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2531719,97.8689594,22.2531719,-97.8689594,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/07/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.217164522116384,-97.8557443824714,22.217164522116384,-97.8557443824714,True,True,True,TAMPICO
UNIDAD TAMPICO 4,09/08/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.25128,-97.86191,22.25128,-97.86191,True,True,True,TAMPICO
UNIDAD TAMPICO 4,09/09/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.29940,-97.89044,22.2994,-97.89044,True,True,True,TAMPICO
UNIDAD TAMPICO 4,09/09/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.225572,97.84709,22.225572,-97.84709,True,True,True,TAMPICO
UNIDAD TAMPICO 4,09/11/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.29702,-97.89076,22.29702,-97.89076,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/11/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.263308111912323,-97.8752389971596,22.263308111912323,-97.8752389971596,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.304388430441307,-97.88632300177001,22.304388430441307,-97.88632300177,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,09/11/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.30399138541527,-97.86932177237304,22.30399138541527,-97.86932177237304,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/12/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.24177829188618,-97.85459116445291,22.24177829188618,-97.85459116445293,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/12/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.252568472855703,-97.85874922779203,22.252568472855703,-97.85874922779205,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/12/2021,2021.0,HOMICIDIO,CULPOSO,TAMPICO,22.252571711863,-97.85879188961238,22.252571711863,-97.85879188961238,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,09/12/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.254091965237173,-97.8762501485295,22.254091965237173,-97.8762501485295,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/01/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.2540796880518,-97.87622700025904,22.2540796880518,-97.87622700025904,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/02/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.220964366474337,-97.86207497812954,22.220964366474337,-97.86207497812954,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,10/02/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.24951182709088,-97.86620869237377,22.24951182709088,-97.86620869237376,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/03/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.21511715819356,-97.85890499686083,22.21511715819356,-97.85890499686084,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/04/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.213880437421793,-97.85701634675465,22.2138804374218,-97.85701634675463,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/05/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.21570277622954,-97.86417920970325,22.21570277622954,-97.86417920970324,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.28547294450558,-97.86561012268068,22.28547294450558,-97.86561012268068,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,10/05/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.311629007884218,-97.88710858627171,22.311629007884218,-97.88710858627172,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,10/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.2534174,97.8599391,22.2534174,-97.8599391,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,10/06/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.282106376825105,-97.86069082513676,22.282106376825105,-97.86069082513676,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.26331618327058,-97.87534182900558,22.26331618327058,-97.87534182900558,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/06/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.211086125943005,-97.85343011176975,22.211086125943005,-97.85343011176975,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,10/07/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.214414480996307,-97.85730348075853,22.214414480996307,-97.85730348075852,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/07/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.218178834811575,-97.8557131913146,22.21817883481157,-97.8557131913146,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,10/08/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.235701536558764,-97.86850939285904,22.235701536558764,-97.86850939285904,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,10/08/2020,2020.0,HOMICIDIO,CULPOSO,TAMPICO,22.2741289,97.8787044,22.2741289,-97.8787044,True,True,True,TAMPICO
UNIDAD TAMPICO 4,10/09/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.26820,-97.84303,22.2682,-97.84303,True,False,True,TAMPICO
UNIDAD TAMPICO 4,10/09/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.27201,-97.87504,22.27201,-97.87504,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.26048670157478,-97.86498525011594,22.26048670157478,-97.86498525011594,True,True,True,TAMPICO
UNIDAD TAMPICO 2A.,10/09/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.28942938668859,-97.88017628492437,22.28942938668859,-97.88017628492436,True,True,True,TAMPICO
UNIDAD TAMPICO 4,10/10/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.24424,-97.85462,22.24424,-97.85462,True,True,True,TAMPICO
UNIDAD TAMPICO 3A.,10/10/2023,2023.0,LESIONES,CULPOSO,TAMPICO,22.308041191721024,-97.87447875045787,22.308041191721024,-97.87447875045788,True,True,True,TAMPICO
UNIDAD TAMPICO 4,10/11/2019,2019.0,LESIONES,CULPOSO,TAMPICO,22.22535,-97.84835,22.22535,-97.84835,True,True,True,TAMPICO
UNIDAD TAMPICO 4,10/11/2019,2019.0,HOMICIDIO,CULPOSO,TAMPICO,22.25389,-97.87618,22.25389,-97.87618,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/11/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.240394455517283,-97.8591782150591,22.240394455517283,-97.8591782150591,True,True,True,TAMPICO
ATENCION INMEDIATA EN TAMPICO,10/11/2021,2021.0,LESIONES,CULPOSO,TAMPICO,22.31152,-97.85616,22.31152,-97.85616,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/11/2022,2022.0,LESIONES,CULPOSO,TAMPICO,22.303680572818237,-97.85632431507112,22.30368057281824,-97.85632431507112,True,True,True,TAMPICO
UNIDAD TAMPICO 1A.,10/12/2020,2020.0,LESIONES,CULPOSO,TAMPICO,22.30172180608638,-97.85621625525637,22.30172180608638,-97.85621625525636,True,True,True,TAMPICO
